ZIP_CODE	TERRITORY_ID	TERRITORY_NAME	CITY	STATE	REGION_ID	REGION_NAME
67459	30001	WEST	LORRAINE	KS	3000	WEST
67460	30001	WEST	MCPHERSON	KS	3000	WEST
67464	30001	WEST	MARQUETTE	KS	3000	WEST
67466	30001	WEST	MILTONVALE	KS	3000	WEST
67467	30001	WEST	MINNEAPOLIS	KS	3000	WEST
67468	30001	WEST	MORGANVILLE	KS	3000	WEST
67470	30001	WEST	NEW CAMBRIA	KS	3000	WEST
67473	30001	WEST	OSBORNE	KS	3000	WEST
67474	30001	WEST	PORTIS	KS	3000	WEST
67475	30001	WEST	RAMONA	KS	3000	WEST
67476	30001	WEST	ROXBURY	KS	3000	WEST
67478	30001	WEST	SIMPSON	KS	3000	WEST
67480	30001	WEST	SOLOMON	KS	3000	WEST
67481	30001	WEST	SYLVAN GROVE	KS	3000	WEST
67482	30001	WEST	TALMAGE	KS	3000	WEST
67483	30001	WEST	TAMPA	KS	3000	WEST
67484	30001	WEST	TESCOTT	KS	3000	WEST
67485	30001	WEST	TIPTON	KS	3000	WEST
67487	30001	WEST	WAKEFIELD	KS	3000	WEST
67490	30001	WEST	WILSON	KS	3000	WEST
67491	30001	WEST	WINDOM	KS	3000	WEST
67492	30001	WEST	WOODBINE	KS	3000	WEST
67501	30001	WEST	HUTCHINSON	KS	3000	WEST
67502	30001	WEST	HUTCHINSON	KS	3000	WEST
67504	30001	WEST	HUTCHINSON	KS	3000	WEST
67505	30001	WEST	SOUTH HUTCHINSON	KS	3000	WEST
67510	30001	WEST	ABBYVILLE	KS	3000	WEST
67511	30001	WEST	ALBERT	KS	3000	WEST
67512	30001	WEST	ALDEN	KS	3000	WEST
67513	30001	WEST	ALEXANDER	KS	3000	WEST
67514	30001	WEST	ARLINGTON	KS	3000	WEST
67515	30001	WEST	ARNOLD	KS	3000	WEST
67516	30001	WEST	BAZINE	KS	3000	WEST
67518	30001	WEST	BEELER	KS	3000	WEST
67519	30001	WEST	BELPRE	KS	3000	WEST
67520	30001	WEST	BISON	KS	3000	WEST
67521	30001	WEST	BROWNELL	KS	3000	WEST
67522	30001	WEST	BUHLER	KS	3000	WEST
67523	30001	WEST	BURDETT	KS	3000	WEST
67524	30001	WEST	CHASE	KS	3000	WEST
67525	30001	WEST	CLAFLIN	KS	3000	WEST
67526	30001	WEST	ELLINWOOD	KS	3000	WEST
67529	30001	WEST	GARFIELD	KS	3000	WEST
67530	30001	WEST	GREAT BEND	KS	3000	WEST
67543	30001	WEST	HAVEN	KS	3000	WEST
67544	30001	WEST	HOISINGTON	KS	3000	WEST
67545	30001	WEST	HUDSON	KS	3000	WEST
67546	30001	WEST	INMAN	KS	3000	WEST
67547	30001	WEST	KINSLEY	KS	3000	WEST
67548	30001	WEST	LA CROSSE	KS	3000	WEST
67550	30001	WEST	LARNED	KS	3000	WEST
67552	30001	WEST	LEWIS	KS	3000	WEST
67553	30001	WEST	LIEBENTHAL	KS	3000	WEST
67554	30001	WEST	LYONS	KS	3000	WEST
67556	30001	WEST	MC CRACKEN	KS	3000	WEST
67557	30001	WEST	MACKSVILLE	KS	3000	WEST
67559	30001	WEST	NEKOMA	KS	3000	WEST
67560	30001	WEST	NESS CITY	KS	3000	WEST
67561	30001	WEST	NICKERSON	KS	3000	WEST
67563	30001	WEST	OFFERLE	KS	3000	WEST
67564	30001	WEST	OLMITZ	KS	3000	WEST
67565	30001	WEST	OTIS	KS	3000	WEST
67566	30001	WEST	PARTRIDGE	KS	3000	WEST
67567	30001	WEST	PAWNEE ROCK	KS	3000	WEST
67568	30001	WEST	PLEVNA	KS	3000	WEST
67570	30001	WEST	PRETTY PRAIRIE	KS	3000	WEST
67572	30001	WEST	RANSOM	KS	3000	WEST
67573	30001	WEST	RAYMOND	KS	3000	WEST
67574	30001	WEST	ROZEL	KS	3000	WEST
67575	30001	WEST	RUSH CENTER	KS	3000	WEST
67576	30001	WEST	SAINT JOHN	KS	3000	WEST
67578	30001	WEST	STAFFORD	KS	3000	WEST
67579	30001	WEST	STERLING	KS	3000	WEST
67581	30001	WEST	SYLVIA	KS	3000	WEST
67583	30001	WEST	TURON	KS	3000	WEST
67584	30001	WEST	UTICA	KS	3000	WEST
67585	30001	WEST	YODER	KS	3000	WEST
67601	30001	WEST	HAYS	KS	3000	WEST
67621	30001	WEST	AGRA	KS	3000	WEST
67622	30001	WEST	ALMENA	KS	3000	WEST
67623	30001	WEST	ALTON	KS	3000	WEST
67625	30001	WEST	BOGUE	KS	3000	WEST
67626	30001	WEST	BUNKER HILL	KS	3000	WEST
67627	30001	WEST	CATHARINE	KS	3000	WEST
67628	30001	WEST	CEDAR	KS	3000	WEST
67629	30001	WEST	CLAYTON	KS	3000	WEST
67631	30001	WEST	COLLYER	KS	3000	WEST
67632	30001	WEST	DAMAR	KS	3000	WEST
67634	30001	WEST	DORRANCE	KS	3000	WEST
67635	30001	WEST	DRESDEN	KS	3000	WEST
67637	30001	WEST	ELLIS	KS	3000	WEST
67638	30001	WEST	GAYLORD	KS	3000	WEST
67639	30001	WEST	GLADE	KS	3000	WEST
67640	30001	WEST	GORHAM	KS	3000	WEST
67642	30001	WEST	HILL CITY	KS	3000	WEST
67643	30001	WEST	JENNINGS	KS	3000	WEST
67644	30001	WEST	KIRWIN	KS	3000	WEST
67645	30001	WEST	LENORA	KS	3000	WEST
67646	30001	WEST	LOGAN	KS	3000	WEST
67647	30001	WEST	LONG ISLAND	KS	3000	WEST
67648	30001	WEST	LUCAS	KS	3000	WEST
67649	30001	WEST	LURAY	KS	3000	WEST
67650	30001	WEST	MORLAND	KS	3000	WEST
67651	30001	WEST	NATOMA	KS	3000	WEST
67653	30001	WEST	NORCATUR	KS	3000	WEST
67654	30001	WEST	NORTON	KS	3000	WEST
67656	30001	WEST	OGALLAH	KS	3000	WEST
67657	30001	WEST	PALCO	KS	3000	WEST
67658	30001	WEST	PARADISE	KS	3000	WEST
67659	30001	WEST	PENOKEE	KS	3000	WEST
67660	30001	WEST	PFEIFER	KS	3000	WEST
67661	30001	WEST	PHILLIPSBURG	KS	3000	WEST
67663	30001	WEST	PLAINVILLE	KS	3000	WEST
67664	30001	WEST	PRAIRIE VIEW	KS	3000	WEST
67665	30001	WEST	RUSSELL	KS	3000	WEST
67667	30001	WEST	SCHOENCHEN	KS	3000	WEST
67669	30001	WEST	STOCKTON	KS	3000	WEST
67671	30001	WEST	VICTORIA	KS	3000	WEST
67672	30001	WEST	WAKEENEY	KS	3000	WEST
67673	30001	WEST	WALDO	KS	3000	WEST
67674	30001	WEST	WALKER	KS	3000	WEST
67675	30001	WEST	WOODSTON	KS	3000	WEST
67701	30001	WEST	COLBY	KS	3000	WEST
67730	30001	WEST	ATWOOD	KS	3000	WEST
67731	30001	WEST	BIRD CITY	KS	3000	WEST
67732	30001	WEST	BREWSTER	KS	3000	WEST
67733	30001	WEST	EDSON	KS	3000	WEST
67734	30001	WEST	GEM	KS	3000	WEST
67735	30001	WEST	GOODLAND	KS	3000	WEST
67736	30001	WEST	GOVE	KS	3000	WEST
67737	30001	WEST	GRAINFIELD	KS	3000	WEST
67738	30001	WEST	GRINNELL	KS	3000	WEST
67739	30001	WEST	HERNDON	KS	3000	WEST
67740	30001	WEST	HOXIE	KS	3000	WEST
67741	30001	WEST	KANORADO	KS	3000	WEST
67743	30001	WEST	LEVANT	KS	3000	WEST
67744	30001	WEST	LUDELL	KS	3000	WEST
67745	30001	WEST	MC DONALD	KS	3000	WEST
67747	30001	WEST	MONUMENT	KS	3000	WEST
67748	30001	WEST	OAKLEY	KS	3000	WEST
67749	30001	WEST	OBERLIN	KS	3000	WEST
67751	30001	WEST	PARK	KS	3000	WEST
67752	30001	WEST	QUINTER	KS	3000	WEST
67753	30001	WEST	REXFORD	KS	3000	WEST
67756	30001	WEST	SAINT FRANCIS	KS	3000	WEST
67757	30001	WEST	SELDEN	KS	3000	WEST
67758	30001	WEST	SHARON SPRINGS	KS	3000	WEST
67761	30001	WEST	WALLACE	KS	3000	WEST
67762	30001	WEST	WESKAN	KS	3000	WEST
67764	30001	WEST	WINONA	KS	3000	WEST
67801	30001	WEST	DODGE CITY	KS	3000	WEST
67831	30001	WEST	ASHLAND	KS	3000	WEST
67834	30001	WEST	BUCKLIN	KS	3000	WEST
67835	30001	WEST	CIMARRON	KS	3000	WEST
67836	30001	WEST	COOLIDGE	KS	3000	WEST
67837	30001	WEST	COPELAND	KS	3000	WEST
67838	30001	WEST	DEERFIELD	KS	3000	WEST
67839	30001	WEST	DIGHTON	KS	3000	WEST
67840	30001	WEST	ENGLEWOOD	KS	3000	WEST
67841	30001	WEST	ENSIGN	KS	3000	WEST
67842	30001	WEST	FORD	KS	3000	WEST
67843	30001	WEST	FORT DODGE	KS	3000	WEST
67844	30001	WEST	FOWLER	KS	3000	WEST
67846	30001	WEST	GARDEN CITY	KS	3000	WEST
67849	30001	WEST	HANSTON	KS	3000	WEST
67850	30001	WEST	HEALY	KS	3000	WEST
67851	30001	WEST	HOLCOMB	KS	3000	WEST
67853	30001	WEST	INGALLS	KS	3000	WEST
67854	30001	WEST	JETMORE	KS	3000	WEST
67855	30001	WEST	JOHNSON	KS	3000	WEST
67857	30001	WEST	KENDALL	KS	3000	WEST
67859	30001	WEST	KISMET	KS	3000	WEST
67860	30001	WEST	LAKIN	KS	3000	WEST
67861	30001	WEST	LEOTI	KS	3000	WEST
67862	30001	WEST	MANTER	KS	3000	WEST
67863	30001	WEST	MARIENTHAL	KS	3000	WEST
67864	30001	WEST	MEADE	KS	3000	WEST
67865	30001	WEST	MINNEOLA	KS	3000	WEST
67867	30001	WEST	MONTEZUMA	KS	3000	WEST
67868	30001	WEST	PIERCEVILLE	KS	3000	WEST
67869	30001	WEST	PLAINS	KS	3000	WEST
67870	30001	WEST	SATANTA	KS	3000	WEST
67871	30001	WEST	SCOTT CITY	KS	3000	WEST
67876	30001	WEST	SPEARVILLE	KS	3000	WEST
67877	30001	WEST	SUBLETTE	KS	3000	WEST
67878	30001	WEST	SYRACUSE	KS	3000	WEST
67879	30001	WEST	TRIBUNE	KS	3000	WEST
67880	30001	WEST	ULYSSES	KS	3000	WEST
67882	30001	WEST	WRIGHT	KS	3000	WEST
67901	30001	WEST	LIBERAL	KS	3000	WEST
67905	30001	WEST	LIBERAL	KS	3000	WEST
67950	30001	WEST	ELKHART	KS	3000	WEST
67951	30001	WEST	HUGOTON	KS	3000	WEST
67952	30001	WEST	MOSCOW	KS	3000	WEST
67953	30001	WEST	RICHFIELD	KS	3000	WEST
67954	30001	WEST	ROLLA	KS	3000	WEST
68001	30001	WEST	ABIE	NE	3000	WEST
68002	30001	WEST	ARLINGTON	NE	3000	WEST
68003	30001	WEST	ASHLAND	NE	3000	WEST
68004	30001	WEST	BANCROFT	NE	3000	WEST
68005	30001	WEST	BELLEVUE	NE	3000	WEST
68007	30001	WEST	BENNINGTON	NE	3000	WEST
68008	30001	WEST	BLAIR	NE	3000	WEST
68009	30001	WEST	BLAIR	NE	3000	WEST
68010	30001	WEST	BOYS TOWN	NE	3000	WEST
68014	30001	WEST	BRUNO	NE	3000	WEST
68015	30001	WEST	CEDAR BLUFFS	NE	3000	WEST
68016	30001	WEST	CEDAR CREEK	NE	3000	WEST
68017	30001	WEST	CERESCO	NE	3000	WEST
68018	30001	WEST	COLON	NE	3000	WEST
68019	30001	WEST	CRAIG	NE	3000	WEST
68020	30001	WEST	DECATUR	NE	3000	WEST
68022	30001	WEST	ELKHORN	NE	3000	WEST
68023	30001	WEST	FORT CALHOUN	NE	3000	WEST
68025	30001	WEST	FREMONT	NE	3000	WEST
68026	30001	WEST	FREMONT	NE	3000	WEST
68028	30001	WEST	GRETNA	NE	3000	WEST
68029	30001	WEST	HERMAN	NE	3000	WEST
68030	30001	WEST	HOMER	NE	3000	WEST
68031	30001	WEST	HOOPER	NE	3000	WEST
68033	30001	WEST	ITHACA	NE	3000	WEST
68034	30001	WEST	KENNARD	NE	3000	WEST
68036	30001	WEST	LINWOOD	NE	3000	WEST
68037	30001	WEST	LOUISVILLE	NE	3000	WEST
68038	30001	WEST	LYONS	NE	3000	WEST
68039	30001	WEST	MACY	NE	3000	WEST
68040	30001	WEST	MALMO	NE	3000	WEST
68041	30001	WEST	MEAD	NE	3000	WEST
68042	30001	WEST	MEMPHIS	NE	3000	WEST
68044	30001	WEST	NICKERSON	NE	3000	WEST
68045	30001	WEST	OAKLAND	NE	3000	WEST
68046	30001	WEST	PAPILLION	NE	3000	WEST
68047	30001	WEST	PENDER	NE	3000	WEST
68048	30001	WEST	PLATTSMOUTH	NE	3000	WEST
68050	30001	WEST	PRAGUE	NE	3000	WEST
68055	30001	WEST	ROSALIE	NE	3000	WEST
68056	30001	WEST	ST COLUMBANS	NE	3000	WEST
68057	30001	WEST	SCRIBNER	NE	3000	WEST
68058	30001	WEST	SOUTH BEND	NE	3000	WEST
68059	30001	WEST	SPRINGFIELD	NE	3000	WEST
68061	30001	WEST	TEKAMAH	NE	3000	WEST
68062	30001	WEST	THURSTON	NE	3000	WEST
68063	30001	WEST	UEHLING	NE	3000	WEST
68064	30001	WEST	VALLEY	NE	3000	WEST
68065	30001	WEST	VALPARAISO	NE	3000	WEST
68066	30001	WEST	WAHOO	NE	3000	WEST
68067	30001	WEST	WALTHILL	NE	3000	WEST
68068	30001	WEST	WASHINGTON	NE	3000	WEST
68069	30001	WEST	WATERLOO	NE	3000	WEST
68070	30001	WEST	WESTON	NE	3000	WEST
68071	30001	WEST	WINNEBAGO	NE	3000	WEST
68072	30001	WEST	WINSLOW	NE	3000	WEST
68073	30001	WEST	YUTAN	NE	3000	WEST
68101	30001	WEST	OMAHA	NE	3000	WEST
68102	30001	WEST	OMAHA	NE	3000	WEST
68103	30001	WEST	OMAHA	NE	3000	WEST
68104	30001	WEST	OMAHA	NE	3000	WEST
68105	30001	WEST	OMAHA	NE	3000	WEST
68106	30001	WEST	OMAHA	NE	3000	WEST
68107	30001	WEST	OMAHA	NE	3000	WEST
68108	30001	WEST	OMAHA	NE	3000	WEST
68109	30001	WEST	OMAHA	NE	3000	WEST
68110	30001	WEST	OMAHA	NE	3000	WEST
68111	30001	WEST	OMAHA	NE	3000	WEST
68112	30001	WEST	OMAHA	NE	3000	WEST
68113	30001	WEST	OFFUTT AFB	NE	3000	WEST
68114	30001	WEST	OMAHA	NE	3000	WEST
68116	30001	WEST	OMAHA	NE	3000	WEST
68117	30001	WEST	OMAHA	NE	3000	WEST
68118	30001	WEST	OMAHA	NE	3000	WEST
68119	30001	WEST	OMAHA	NE	3000	WEST
68120	30001	WEST	OMAHA	NE	3000	WEST
68122	30001	WEST	OMAHA	NE	3000	WEST
68123	30001	WEST	BELLEVUE	NE	3000	WEST
68124	30001	WEST	OMAHA	NE	3000	WEST
68127	30001	WEST	OMAHA	NE	3000	WEST
68128	30001	WEST	LA VISTA	NE	3000	WEST
68130	30001	WEST	OMAHA	NE	3000	WEST
68131	30001	WEST	OMAHA	NE	3000	WEST
68132	30001	WEST	OMAHA	NE	3000	WEST
68133	30001	WEST	PAPILLION	NE	3000	WEST
68134	30001	WEST	OMAHA	NE	3000	WEST
68135	30001	WEST	OMAHA	NE	3000	WEST
68136	30001	WEST	OMAHA	NE	3000	WEST
68137	30001	WEST	OMAHA	NE	3000	WEST
68138	30001	WEST	OMAHA	NE	3000	WEST
68139	30001	WEST	OMAHA	NE	3000	WEST
68142	30001	WEST	OMAHA	NE	3000	WEST
68144	30001	WEST	OMAHA	NE	3000	WEST
68145	30001	WEST	OMAHA	NE	3000	WEST
68147	30001	WEST	BELLEVUE	NE	3000	WEST
68152	30001	WEST	OMAHA	NE	3000	WEST
68154	30001	WEST	OMAHA	NE	3000	WEST
68155	30001	WEST	OMAHA	NE	3000	WEST
68157	30001	WEST	OMAHA	NE	3000	WEST
68164	30001	WEST	OMAHA	NE	3000	WEST
68172	30001	WEST	OMAHA	NE	3000	WEST
68175	30001	WEST	OMAHA	NE	3000	WEST
68176	30001	WEST	OMAHA	NE	3000	WEST
68178	30001	WEST	OMAHA	NE	3000	WEST
68179	30001	WEST	OMAHA	NE	3000	WEST
68180	30001	WEST	OMAHA	NE	3000	WEST
68182	30001	WEST	OMAHA	NE	3000	WEST
68183	30001	WEST	OMAHA	NE	3000	WEST
68197	30001	WEST	OMAHA	NE	3000	WEST
68198	30001	WEST	OMAHA	NE	3000	WEST
68301	30001	WEST	ADAMS	NE	3000	WEST
68303	30001	WEST	ALEXANDRIA	NE	3000	WEST
68304	30001	WEST	ALVO	NE	3000	WEST
68305	30001	WEST	AUBURN	NE	3000	WEST
68307	30001	WEST	AVOCA	NE	3000	WEST
68309	30001	WEST	BARNESTON	NE	3000	WEST
68310	30001	WEST	BEATRICE	NE	3000	WEST
68313	30001	WEST	BEAVER CROSSING	NE	3000	WEST
68314	30001	WEST	BEE	NE	3000	WEST
68315	30001	WEST	BELVIDERE	NE	3000	WEST
68316	30001	WEST	BENEDICT	NE	3000	WEST
68317	30001	WEST	BENNET	NE	3000	WEST
68318	30001	WEST	BLUE SPRINGS	NE	3000	WEST
68319	30001	WEST	BRADSHAW	NE	3000	WEST
68320	30001	WEST	BROCK	NE	3000	WEST
68321	30001	WEST	BROWNVILLE	NE	3000	WEST
68322	30001	WEST	BRUNING	NE	3000	WEST
68323	30001	WEST	BURCHARD	NE	3000	WEST
68324	30001	WEST	BURR	NE	3000	WEST
68325	30001	WEST	BYRON	NE	3000	WEST
68326	30001	WEST	CARLETON	NE	3000	WEST
68327	30001	WEST	CHESTER	NE	3000	WEST
68328	30001	WEST	CLATONIA	NE	3000	WEST
68329	30001	WEST	COOK	NE	3000	WEST
68330	30001	WEST	CORDOVA	NE	3000	WEST
68331	30001	WEST	CORTLAND	NE	3000	WEST
68332	30001	WEST	CRAB ORCHARD	NE	3000	WEST
68333	30001	WEST	CRETE	NE	3000	WEST
68335	30001	WEST	DAVENPORT	NE	3000	WEST
68336	30001	WEST	DAVEY	NE	3000	WEST
68337	30001	WEST	DAWSON	NE	3000	WEST
68338	30001	WEST	DAYKIN	NE	3000	WEST
68339	30001	WEST	DENTON	NE	3000	WEST
68340	30001	WEST	DESHLER	NE	3000	WEST
68341	30001	WEST	DE WITT	NE	3000	WEST
68342	30001	WEST	DILLER	NE	3000	WEST
68343	30001	WEST	DORCHESTER	NE	3000	WEST
68344	30001	WEST	DOUGLAS	NE	3000	WEST
68345	30001	WEST	DU BOIS	NE	3000	WEST
68346	30001	WEST	DUNBAR	NE	3000	WEST
68347	30001	WEST	EAGLE	NE	3000	WEST
68348	30001	WEST	ELK CREEK	NE	3000	WEST
68349	30001	WEST	ELMWOOD	NE	3000	WEST
68350	30001	WEST	ENDICOTT	NE	3000	WEST
68351	30001	WEST	EXETER	NE	3000	WEST
68352	30001	WEST	FAIRBURY	NE	3000	WEST
68354	30001	WEST	FAIRMONT	NE	3000	WEST
68355	30001	WEST	FALLS CITY	NE	3000	WEST
68357	30001	WEST	FILLEY	NE	3000	WEST
68358	30001	WEST	FIRTH	NE	3000	WEST
68359	30001	WEST	FRIEND	NE	3000	WEST
68360	30001	WEST	GARLAND	NE	3000	WEST
68361	30001	WEST	GENEVA	NE	3000	WEST
68362	30001	WEST	GILEAD	NE	3000	WEST
68364	30001	WEST	GOEHNER	NE	3000	WEST
68365	30001	WEST	GRAFTON	NE	3000	WEST
68366	30001	WEST	GREENWOOD	NE	3000	WEST
68367	30001	WEST	GRESHAM	NE	3000	WEST
68368	30001	WEST	HALLAM	NE	3000	WEST
68370	30001	WEST	HEBRON	NE	3000	WEST
68371	30001	WEST	HENDERSON	NE	3000	WEST
68372	30001	WEST	HICKMAN	NE	3000	WEST
68375	30001	WEST	HUBBELL	NE	3000	WEST
68376	30001	WEST	HUMBOLDT	NE	3000	WEST
68377	30001	WEST	JANSEN	NE	3000	WEST
68378	30001	WEST	JOHNSON	NE	3000	WEST
68379	30001	WEST	JULIAN	NE	3000	WEST
68380	30001	WEST	LEWISTON	NE	3000	WEST
68381	30001	WEST	LIBERTY	NE	3000	WEST
68382	30001	WEST	LORTON	NE	3000	WEST
68401	30001	WEST	MC COOL JUNCTION	NE	3000	WEST
68402	30001	WEST	MALCOLM	NE	3000	WEST
68403	30001	WEST	MANLEY	NE	3000	WEST
68404	30001	WEST	MARTELL	NE	3000	WEST
68405	30001	WEST	MILFORD	NE	3000	WEST
68406	30001	WEST	MILLIGAN	NE	3000	WEST
68407	30001	WEST	MURDOCK	NE	3000	WEST
68409	30001	WEST	MURRAY	NE	3000	WEST
68410	30001	WEST	NEBRASKA CITY	NE	3000	WEST
68413	30001	WEST	NEHAWKA	NE	3000	WEST
68414	30001	WEST	NEMAHA	NE	3000	WEST
68415	30001	WEST	ODELL	NE	3000	WEST
68416	30001	WEST	OHIOWA	NE	3000	WEST
68417	30001	WEST	OTOE	NE	3000	WEST
68418	30001	WEST	PALMYRA	NE	3000	WEST
68419	30001	WEST	PANAMA	NE	3000	WEST
68420	30001	WEST	PAWNEE CITY	NE	3000	WEST
68421	30001	WEST	PERU	NE	3000	WEST
68422	30001	WEST	PICKRELL	NE	3000	WEST
68423	30001	WEST	PLEASANT DALE	NE	3000	WEST
68424	30001	WEST	PLYMOUTH	NE	3000	WEST
68428	30001	WEST	RAYMOND	NE	3000	WEST
68429	30001	WEST	REYNOLDS	NE	3000	WEST
68430	30001	WEST	ROCA	NE	3000	WEST
68431	30001	WEST	RULO	NE	3000	WEST
68433	30001	WEST	SALEM	NE	3000	WEST
68434	30001	WEST	SEWARD	NE	3000	WEST
68436	30001	WEST	SHICKLEY	NE	3000	WEST
68437	30001	WEST	SHUBERT	NE	3000	WEST
68438	30001	WEST	SPRAGUE	NE	3000	WEST
68439	30001	WEST	STAPLEHURST	NE	3000	WEST
68440	30001	WEST	STEELE CITY	NE	3000	WEST
68441	30001	WEST	STEINAUER	NE	3000	WEST
68442	30001	WEST	STELLA	NE	3000	WEST
68443	30001	WEST	STERLING	NE	3000	WEST
68444	30001	WEST	STRANG	NE	3000	WEST
68445	30001	WEST	SWANTON	NE	3000	WEST
68446	30001	WEST	SYRACUSE	NE	3000	WEST
68447	30001	WEST	TABLE ROCK	NE	3000	WEST
68448	30001	WEST	TALMAGE	NE	3000	WEST
68450	30001	WEST	TECUMSEH	NE	3000	WEST
68452	30001	WEST	ONG	NE	3000	WEST
68453	30001	WEST	TOBIAS	NE	3000	WEST
68454	30001	WEST	UNADILLA	NE	3000	WEST
68455	30001	WEST	UNION	NE	3000	WEST
68456	30001	WEST	UTICA	NE	3000	WEST
68457	30001	WEST	VERDON	NE	3000	WEST
68458	30001	WEST	VIRGINIA	NE	3000	WEST
68460	30001	WEST	WACO	NE	3000	WEST
68461	30001	WEST	WALTON	NE	3000	WEST
68462	30001	WEST	WAVERLY	NE	3000	WEST
68463	30001	WEST	WEEPING WATER	NE	3000	WEST
68464	30001	WEST	WESTERN	NE	3000	WEST
68465	30001	WEST	WILBER	NE	3000	WEST
68466	30001	WEST	WYMORE	NE	3000	WEST
68467	30001	WEST	YORK	NE	3000	WEST
68501	30001	WEST	LINCOLN	NE	3000	WEST
68502	30001	WEST	LINCOLN	NE	3000	WEST
68503	30001	WEST	LINCOLN	NE	3000	WEST
68504	30001	WEST	LINCOLN	NE	3000	WEST
68505	30001	WEST	LINCOLN	NE	3000	WEST
68506	30001	WEST	LINCOLN	NE	3000	WEST
68507	30001	WEST	LINCOLN	NE	3000	WEST
68508	30001	WEST	LINCOLN	NE	3000	WEST
68509	30001	WEST	LINCOLN	NE	3000	WEST
68510	30001	WEST	LINCOLN	NE	3000	WEST
68512	30001	WEST	LINCOLN	NE	3000	WEST
68514	30001	WEST	LINCOLN	NE	3000	WEST
68516	30001	WEST	LINCOLN	NE	3000	WEST
68517	30001	WEST	LINCOLN	NE	3000	WEST
68520	30001	WEST	LINCOLN	NE	3000	WEST
68521	30001	WEST	LINCOLN	NE	3000	WEST
68522	30001	WEST	LINCOLN	NE	3000	WEST
68523	30001	WEST	LINCOLN	NE	3000	WEST
68524	30001	WEST	LINCOLN	NE	3000	WEST
68526	30001	WEST	LINCOLN	NE	3000	WEST
68527	30001	WEST	LINCOLN	NE	3000	WEST
68528	30001	WEST	LINCOLN	NE	3000	WEST
68529	30001	WEST	LINCOLN	NE	3000	WEST
68531	30001	WEST	LINCOLN	NE	3000	WEST
68532	30001	WEST	LINCOLN	NE	3000	WEST
68542	30001	WEST	LINCOLN	NE	3000	WEST
68544	30001	WEST	LINCOLN	NE	3000	WEST
68583	30001	WEST	LINCOLN	NE	3000	WEST
68588	30001	WEST	LINCOLN	NE	3000	WEST
68601	30001	WEST	COLUMBUS	NE	3000	WEST
68602	30001	WEST	COLUMBUS	NE	3000	WEST
68620	30001	WEST	ALBION	NE	3000	WEST
68621	30001	WEST	AMES	NE	3000	WEST
68622	30001	WEST	BARTLETT	NE	3000	WEST
68623	30001	WEST	BELGRADE	NE	3000	WEST
68624	30001	WEST	BELLWOOD	NE	3000	WEST
68626	30001	WEST	BRAINARD	NE	3000	WEST
68627	30001	WEST	CEDAR RAPIDS	NE	3000	WEST
68628	30001	WEST	CLARKS	NE	3000	WEST
68629	30001	WEST	CLARKSON	NE	3000	WEST
68631	30001	WEST	CRESTON	NE	3000	WEST
68632	30001	WEST	DAVID CITY	NE	3000	WEST
68633	30001	WEST	DODGE	NE	3000	WEST
68634	30001	WEST	DUNCAN	NE	3000	WEST
68635	30001	WEST	DWIGHT	NE	3000	WEST
68636	30001	WEST	ELGIN	NE	3000	WEST
68637	30001	WEST	ERICSON	NE	3000	WEST
68638	30001	WEST	FULLERTON	NE	3000	WEST
68640	30001	WEST	GENOA	NE	3000	WEST
68641	30001	WEST	HOWELLS	NE	3000	WEST
68642	30001	WEST	HUMPHREY	NE	3000	WEST
68643	30001	WEST	LEIGH	NE	3000	WEST
68644	30001	WEST	LINDSAY	NE	3000	WEST
68647	30001	WEST	MONROE	NE	3000	WEST
68648	30001	WEST	MORSE BLUFF	NE	3000	WEST
68649	30001	WEST	NORTH BEND	NE	3000	WEST
68651	30001	WEST	OSCEOLA	NE	3000	WEST
68652	30001	WEST	PETERSBURG	NE	3000	WEST
68653	30001	WEST	PLATTE CENTER	NE	3000	WEST
68654	30001	WEST	POLK	NE	3000	WEST
68655	30001	WEST	PRIMROSE	NE	3000	WEST
68658	30001	WEST	RISING CITY	NE	3000	WEST
68659	30001	WEST	ROGERS	NE	3000	WEST
68660	30001	WEST	SAINT EDWARD	NE	3000	WEST
68661	30001	WEST	SCHUYLER	NE	3000	WEST
68662	30001	WEST	SHELBY	NE	3000	WEST
68663	30001	WEST	SILVER CREEK	NE	3000	WEST
68664	30001	WEST	SNYDER	NE	3000	WEST
68665	30001	WEST	SPALDING	NE	3000	WEST
68666	30001	WEST	STROMSBURG	NE	3000	WEST
68667	30001	WEST	SURPRISE	NE	3000	WEST
68669	30001	WEST	ULYSSES	NE	3000	WEST
68701	30001	WEST	NORFOLK	NE	3000	WEST
68702	30001	WEST	NORFOLK	NE	3000	WEST
68710	30001	WEST	ALLEN	NE	3000	WEST
68711	30001	WEST	AMELIA	NE	3000	WEST
68713	30001	WEST	ATKINSON	NE	3000	WEST
68714	30001	WEST	BASSETT	NE	3000	WEST
68715	30001	WEST	BATTLE CREEK	NE	3000	WEST
68716	30001	WEST	BEEMER	NE	3000	WEST
68717	30001	WEST	BELDEN	NE	3000	WEST
68718	30001	WEST	BLOOMFIELD	NE	3000	WEST
68719	30001	WEST	BRISTOW	NE	3000	WEST
68720	30001	WEST	BRUNSWICK	NE	3000	WEST
68722	30001	WEST	BUTTE	NE	3000	WEST
68723	30001	WEST	CARROLL	NE	3000	WEST
68724	30001	WEST	CENTER	NE	3000	WEST
